IBSPNorth IBSPNorth01
2.50
11
3
Type of measurement (0=app.resistivity,1=resistance)
1
582
2
0
4 50.00 0.00 55.00 0.00 25.00 0.00 20.00 0.00 0.0243933
4 65.00 0.00 72.50 0.00 12.50 0.00 5.00 0.00 0.00558087
4 45.00 0.00 47.50 0.00 32.50 0.00 30.00 0.00 0.0593415
4 50.00 0.00 57.50 0.00 27.50 0.00 20.00 0.00 0.0577502
4 57.50 0.00 65.00 0.00 20.00 0.00 12.50 0.00 0.0112235
4 47.50 0.00 50.00 0.00 30.00 0.00 27.50 0.00 0.0224652
4 42.50 0.00 45.00 0.00 35.00 0.00 32.50 0.00 0.259634
4 42.50 0.00 50.00 0.00 35.00 0.00 27.50 0.00 0.763721
4 40.00 0.00 42.50 0.00 37.50 0.00 35.00 0.00 4.27689
4 52.50 0.00 57.50 0.00 27.50 0.00 22.50 0.00 0.025326
4 57.50 0.00 62.50 0.00 22.50 0.00 17.50 0.00 0.00707429
4 47.50 0.00 52.50 0.00 32.50 0.00 27.50 0.00 0.0951079
4 42.50 0.00 47.50 0.00 37.50 0.00 32.50 0.00 1.42741
4 47.50 0.00 50.00 0.00 35.00 0.00 32.50 0.00 0.0559716
4 50.00 0.00 52.50 0.00 32.50 0.00 30.00 0.00 0.023244
4 45.00 0.00 52.50 0.00 37.50 0.00 30.00 0.00 0.748774
4 60.00 0.00 67.50 0.00 22.50 0.00 15.00 0.00 0.0108657
4 42.50 0.00 45.00 0.00 40.00 0.00 37.50 0.00 3.75353
4 52.50 0.00 60.00 0.00 30.00 0.00 22.50 0.00 0.0606109
4 67.50 0.00 75.00 0.00 15.00 0.00 7.50 0.00 0.00610251
4 45.00 0.00 47.50 0.00 37.50 0.00 35.00 0.00 0.256993
4 55.00 0.00 60.00 0.00 30.00 0.00 25.00 0.00 0.0232996
4 60.00 0.00 65.00 0.00 25.00 0.00 20.00 0.00 0.00784571
4 50.00 0.00 55.00 0.00 35.00 0.00 30.00 0.00 0.100786
4 45.00 0.00 50.00 0.00 40.00 0.00 35.00 0.00 1.24598
4 47.50 0.00 55.00 0.00 40.00 0.00 32.50 0.00 0.721674
4 70.00 0.00 77.50 0.00 17.50 0.00 10.00 0.00 0.00580871
4 45.00 0.00 47.50 0.00 42.50 0.00 40.00 0.00 3.7067
4 55.00 0.00 62.50 0.00 32.50 0.00 25.00 0.00 0.0546711
4 52.50 0.00 55.00 0.00 35.00 0.00 32.50 0.00 0.0249101
4 47.50 0.00 50.00 0.00 40.00 0.00 37.50 0.00 0.215444
4 50.00 0.00 52.50 0.00 37.50 0.00 35.00 0.00 0.0640973
4 62.50 0.00 70.00 0.00 25.00 0.00 17.50 0.00 0.0122176
4 57.50 0.00 62.50 0.00 32.50 0.00 27.50 0.00 0.0219989
4 52.50 0.00 57.50 0.00 37.50 0.00 32.50 0.00 0.104422
4 62.50 0.00 67.50 0.00 27.50 0.00 22.50 0.00 0.00854356
4 47.50 0.00 52.50 0.00 42.50 0.00 37.50 0.00 1.14609
4 50.00 0.00 52.50 0.00 42.50 0.00 40.00 0.00 0.229161
4 65.00 0.00 72.50 0.00 27.50 0.00 20.00 0.00 0.0136659
4 57.50 0.00 65.00 0.00 35.00 0.00 27.50 0.00 0.0514011
4 52.50 0.00 55.00 0.00 40.00 0.00 37.50 0.00 0.0651379
4 50.00 0.00 57.50 0.00 42.50 0.00 35.00 0.00 0.740298
4 47.50 0.00 50.00 0.00 45.00 0.00 42.50 0.00 3.10047
4 72.50 0.00 80.00 0.00 20.00 0.00 12.50 0.00 0.00551812
4 55.00 0.00 57.50 0.00 37.50 0.00 35.00 0.00 0.0227473
4 50.00 0.00 55.00 0.00 45.00 0.00 40.00 0.00 1.26576
4 60.00 0.00 65.00 0.00 35.00 0.00 30.00 0.00 0.0211491
4 55.00 0.00 60.00 0.00 40.00 0.00 35.00 0.00 0.0921968
4 65.00 0.00 70.00 0.00 30.00 0.00 25.00 0.00 0.00870647
4 52.50 0.00 55.00 0.00 45.00 0.00 42.50 0.00 0.268404
4 60.00 0.00 67.50 0.00 37.50 0.00 30.00 0.00 0.0510226
4 55.00 0.00 57.50 0.00 42.50 0.00 40.00 0.00 0.0552649
4 52.50 0.00 60.00 0.00 45.00 0.00 37.50 0.00 0.760238
4 75.00 0.00 82.50 0.00 22.50 0.00 15.00 0.00 0.00508506
4 50.00 0.00 52.50 0.00 47.50 0.00 45.00 0.00 3.08525
4 67.50 0.00 75.00 0.00 30.00 0.00 22.50 0.00 0.0152239
4 57.50 0.00 60.00 0.00 40.00 0.00 37.50 0.00 0.020673
4 52.50 0.00 57.50 0.00 47.50 0.00 42.50 0.00 1.30974
4 62.50 0.00 67.50 0.00 37.50 0.00 32.50 0.00 0.0221904
4 57.50 0.00 62.50 0.00 42.50 0.00 37.50 0.00 0.0857422
4 67.50 0.00 72.50 0.00 32.50 0.00 27.50 0.00 0.00872479
4 55.00 0.00 57.50 0.00 47.50 0.00 45.00 0.00 0.21895
4 60.00 0.00 62.50 0.00 42.50 0.00 40.00 0.00 0.0196176
4 62.50 0.00 70.00 0.00 40.00 0.00 32.50 0.00 0.0520518
4 77.50 0.00 85.00 0.00 25.00 0.00 17.50 0.00 0.00503243
4 70.00 0.00 77.50 0.00 32.50 0.00 25.00 0.00 0.0150062
4 52.50 0.00 55.00 0.00 50.00 0.00 47.50 0.00 4.60751
4 57.50 0.00 60.00 0.00 45.00 0.00 42.50 0.00 0.0560385
4 55.00 0.00 62.50 0.00 47.50 0.00 40.00 0.00 0.675154
4 60.00 0.00 65.00 0.00 45.00 0.00 40.00 0.00 0.0864678
4 70.00 0.00 75.00 0.00 35.00 0.00 30.00 0.00 0.0090478
4 65.00 0.00 70.00 0.00 40.00 0.00 35.00 0.00 0.0224684
4 55.00 0.00 60.00 0.00 50.00 0.00 45.00 0.00 1.1229
4 57.50 0.00 65.00 0.00 50.00 0.00 42.50 0.00 0.645763
4 62.50 0.00 65.00 0.00 45.00 0.00 42.50 0.00 0.0210972
4 55.00 0.00 57.50 0.00 52.50 0.00 50.00 0.00 5.24922
4 80.00 0.00 87.50 0.00 27.50 0.00 20.00 0.00 0.00548351
4 65.00 0.00 72.50 0.00 42.50 0.00 35.00 0.00 0.0529808
